,artist_id,artist_name,duration_ms_x,track_id,track_name,popularity,album_id,album_name,album_release_date,album_type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_y,time_signature
0,59zdhVoWxSoHMc74n098Re,David Crosby,235363,37LUwQJ0ecBIB8khSS9ZcC,The Us Below (Live at the Capitol Theatre),8,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.373,0.364,7,-11.127,0,0.0331,0.688,0.0147,0.474,0.15,82.329,235364,4
1,59zdhVoWxSoHMc74n098Re,David Crosby,277921,2ySwshCcZAnmsKI0PwADX1,Things We Do For Love (Live at the Capitol Theatre),7,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.387,0.483,3,-11.977,1,0.0475,0.85,0.0134,0.903,0.148,115.022,277921,4
2,59zdhVoWxSoHMc74n098Re,David Crosby,157126,6TjavHM9uPsNENZtZdgzbL,1974 (Live at the Capitol Theatre),21,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.417,0.365,8,-10.482,0,0.0497,0.869,1.19e-05,0.691,0.179,96.817,157126,4
3,59zdhVoWxSoHMc74n098Re,David Crosby,252944,2trAsCjR3B2CtRiGyGL57y,Vagrants of Venice (Live at the Capitol Theatre),15,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.488,0.424,2,-12.433,1,0.0506,0.764,5.53e-06,0.959,0.254,128.73,252945,4
4,59zdhVoWxSoHMc74n098Re,David Crosby,282760,32UbtcpkPlY3cSe1PJjojS,Regina (Live at the Capitol Theatre),7,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.47,0.615,4,-10.324,0,0.0427,0.816,2.04e-06,0.8,0.207,97.597,282760,4
5,59zdhVoWxSoHMc74n098Re,David Crosby,218189,0A2qxczaeAcvO3FR9hKBbL,Laughing (Live at the Capitol Theatre),7,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.442,0.197,7,-15.096,1,0.0358,0.741,0.00205,0.714,0.0765,86.624,218189,4
6,59zdhVoWxSoHMc74n098Re,David Crosby,69206,6OPqDexmTFP1V7yXVBu92L,What Are Their Names (Live at the Capitol Theatre),7,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.489,0.913,6,-11.346,1,0.267,0.758,0.0,0.722,0.595,95.363,69207,1
7,59zdhVoWxSoHMc74n098Re,David Crosby,382683,6kRN42CZOtsMHvQMT84iAj,By The Light of Common Day (Live at the Capitol Theatre),6,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.48,0.319,0,-13.674,1,0.0392,0.908,3.05e-05,0.696,0.125,125.683,382683,4
8,59zdhVoWxSoHMc74n098Re,David Crosby,325301,26GIGM1GredboY7KQy03tH,Glory (Live at the Capitol Theatre),6,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.459,0.342,10,-14.125,1,0.0385,0.888,0.00224,0.305,0.097,116.301,325301,4
9,59zdhVoWxSoHMc74n098Re,David Crosby,290903,7ATShxBCKoDHNluDkJexR0,The City (Live at the Capitol Theatre),5,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.619,0.446,0,-9.464,1,0.0438,0.646,0.000145,0.696,0.46,129.962,290903,4
10,59zdhVoWxSoHMc74n098Re,David Crosby,354928,5XpNfP2mrCvYE3zzhbplNO,Look in Their Eyes (Live at the Capitol Theatre),4,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.526,0.447,4,-13.375,0,0.123,0.807,2.47e-05,0.983,0.279,117.379,354929,4
11,59zdhVoWxSoHMc74n098Re,David Crosby,279638,1caH2hALfHNI4n8QP3peuF,Guinnevere (Live at the Capitol Theatre),8,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.474,0.369,2,-13.931,1,0.0365,0.864,0.00788,0.699,0.0755,111.073,279638,4
12,59zdhVoWxSoHMc74n098Re,David Crosby,200995,2XLWqrhXaeNqChW5Yl9mZU,Janet (Live at the Capitol Theatre),4,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.36,0.447,4,-6.182,0,0.0379,0.769,0.0,0.767,0.434,71.737,200995,4
13,59zdhVoWxSoHMc74n098Re,David Crosby,206770,05qKvUAJO6Kr0bmbtRLuNH,Carry Me (Live at the Capitol Theatre),6,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.528,0.33,2,-12.336,1,0.0456,0.827,1.25e-05,0.858,0.294,103.744,206771,4
14,59zdhVoWxSoHMc74n098Re,David Crosby,596941,06IqvYUFMNwNInWVGpI0Nv,Déjà Vu (Live at the Capitol Theatre),6,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.42,0.457,4,-12.494,0,0.0718,0.911,0.063,0.99,0.298,108.089,596942,4
15,59zdhVoWxSoHMc74n098Re,David Crosby,242422,3GEgWmcUAiHyreTHgUaAcH,Woodstock (Live at the Capitol Theatre),7,6BiGac3k2I6VTDCvsyrvKG,Live at the Capitol Theatre,2022-12-09,album,0.399,0.451,0,-10.96,1,0.0559,0.816,0.0,0.753,0.359,112.68,242423,4
16,59zdhVoWxSoHMc74n098Re,David Crosby,213680,2OpeXRKbXTOfVvkHiViF3t,River Rise (feat. Michael McDonald),27,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.782,0.682,1,-7.83,1,0.0375,0.159,0.000105,0.28,0.552,118.062,213680,4
17,59zdhVoWxSoHMc74n098Re,David Crosby,213680,2OpeXRKbXTOfVvkHiViF3t,River Rise (feat. Michael McDonald),27,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.782,0.682,1,-7.83,1,0.0375,0.159,0.000105,0.28,0.552,118.062,213680,4
18,24hJWbo98sH84tb0nkeaqy,Michael McDonald,213680,2OpeXRKbXTOfVvkHiViF3t,River Rise (feat. Michael McDonald),27,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.782,0.682,1,-7.83,1,0.0375,0.159,0.000105,0.28,0.552,118.062,213680,4
19,24hJWbo98sH84tb0nkeaqy,Michael McDonald,213680,2OpeXRKbXTOfVvkHiViF3t,River Rise (feat. Michael McDonald),27,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.782,0.682,1,-7.83,1,0.0375,0.159,0.000105,0.28,0.552,118.062,213680,4
20,59zdhVoWxSoHMc74n098Re,David Crosby,292000,5xycOSV5LHJhe0M9IPyMu7,I Think I,23,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.787,0.646,7,-8.164,0,0.0267,0.144,0.34,0.0662,0.462,129.025,292000,4
21,59zdhVoWxSoHMc74n098Re,David Crosby,194906,03IlWmKj2TQuKbcssLSsJA,The Other Side Of Midnight,22,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.669,0.515,2,-10.818,1,0.0333,0.33,0.00195,0.112,0.402,92.002,194907,4
22,59zdhVoWxSoHMc74n098Re,David Crosby,197266,3Nj32eXULKKDeFoR2cZHFe,Rodriguez For A Night,27,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.837,0.359,5,-8.27,1,0.0344,0.223,0.00402,0.443,0.614,86.316,197267,4
23,59zdhVoWxSoHMc74n098Re,David Crosby,194720,0IMeWHFCh6SsKRGChmUZzP,Secret Dancer,20,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.718,0.309,0,-14.163,1,0.0449,0.25,0.082,0.116,0.172,148.963,194720,4
24,59zdhVoWxSoHMc74n098Re,David Crosby,205866,7ssSnkyll2Yr8pX1dpmQoQ,Ships In The Night,22,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.887,0.432,6,-11.412,0,0.0323,0.113,0.157,0.106,0.719,103.004,205867,4
25,59zdhVoWxSoHMc74n098Re,David Crosby,223360,2YHbAQ7JtxIhHpjEtnBhN3,For Free (feat. Sarah Jarosz),26,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.691,0.107,0,-14.436,1,0.04,0.872,4.96e-05,0.144,0.101,107.082,223360,3
26,59zdhVoWxSoHMc74n098Re,David Crosby,223360,2YHbAQ7JtxIhHpjEtnBhN3,For Free (feat. Sarah Jarosz),26,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.691,0.107,0,-14.436,1,0.04,0.872,4.96e-05,0.144,0.101,107.082,223360,3
27,6nFBonVf7Lqaj05R0v5VGJ,Sarah Jarosz,223360,2YHbAQ7JtxIhHpjEtnBhN3,For Free (feat. Sarah Jarosz),26,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.691,0.107,0,-14.436,1,0.04,0.872,4.96e-05,0.144,0.101,107.082,223360,3
28,6nFBonVf7Lqaj05R0v5VGJ,Sarah Jarosz,223360,2YHbAQ7JtxIhHpjEtnBhN3,For Free (feat. Sarah Jarosz),26,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.691,0.107,0,-14.436,1,0.04,0.872,4.96e-05,0.144,0.101,107.082,223360,3
29,59zdhVoWxSoHMc74n098Re,David Crosby,254853,32eAIZ6zDIm29I0tigN2r3,Boxes,15,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.669,0.587,0,-9.388,1,0.0406,0.277,0.0256,0.114,0.55,159.995,254853,4
30,59zdhVoWxSoHMc74n098Re,David Crosby,193373,6T4qQB64q4zg0PtwB2dtED,Shot At Me,14,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.714,0.216,2,-16.445,1,0.0305,0.854,0.0339,0.0996,0.333,69.998,193373,4
31,59zdhVoWxSoHMc74n098Re,David Crosby,269360,5MeApkaqYC8IDDCty8JO9I,I Won't Stay For Long,17,08ue75MDejLFfzLRWNP2JC,For Free,2021-07-23,album,0.668,0.191,11,-12.656,1,0.0375,0.558,0.000339,0.125,0.252,124.003,269360,4
32,59zdhVoWxSoHMc74n098Re,David Crosby,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
33,59zdhVoWxSoHMc74n098Re,David Crosby,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
34,59zdhVoWxSoHMc74n098Re,David Crosby,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
35,59zdhVoWxSoHMc74n098Re,David Crosby,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
36,0YzrofLyUlORKLkH8AAMm9,Michael League,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
37,0YzrofLyUlORKLkH8AAMm9,Michael League,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
38,0YzrofLyUlORKLkH8AAMm9,Michael League,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
39,0YzrofLyUlORKLkH8AAMm9,Michael League,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
40,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
41,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
42,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
43,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
44,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
45,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
46,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
47,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,320706,6GdZFgI2lli3O88OjOrMJ3,Glory,17,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.56,0.195,10,-13.483,1,0.0306,0.939,0.00013,0.126,0.159,110.136,320707,4
48,59zdhVoWxSoHMc74n098Re,David Crosby,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
49,59zdhVoWxSoHMc74n098Re,David Crosby,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
50,59zdhVoWxSoHMc74n098Re,David Crosby,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
51,59zdhVoWxSoHMc74n098Re,David Crosby,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
52,0YzrofLyUlORKLkH8AAMm9,Michael League,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
53,0YzrofLyUlORKLkH8AAMm9,Michael League,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
54,0YzrofLyUlORKLkH8AAMm9,Michael League,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
55,0YzrofLyUlORKLkH8AAMm9,Michael League,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
56,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
57,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
58,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
59,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
60,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
61,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
62,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
63,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,246253,5dxmPegAr4C8TsPZmrp3MQ,Vagrants of Venice,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.391,0.285,2,-12.565,1,0.0327,0.864,0.0184,0.115,0.178,130.049,246253,4
64,59zdhVoWxSoHMc74n098Re,David Crosby,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
65,59zdhVoWxSoHMc74n098Re,David Crosby,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
66,59zdhVoWxSoHMc74n098Re,David Crosby,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
67,59zdhVoWxSoHMc74n098Re,David Crosby,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
68,0YzrofLyUlORKLkH8AAMm9,Michael League,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
69,0YzrofLyUlORKLkH8AAMm9,Michael League,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
70,0YzrofLyUlORKLkH8AAMm9,Michael League,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
71,0YzrofLyUlORKLkH8AAMm9,Michael League,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
72,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
73,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
74,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
75,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
76,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
77,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
78,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
79,2CgQstPV8fb7a4zCFWgPw0,Michelle Willis,180106,1KX3PQ6tpx0r9Fq8VQQGt8,1974,13,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.418,0.268,8,-11.004,0,0.04,0.894,2.25e-06,0.127,0.357,179.884,180107,4
80,59zdhVoWxSoHMc74n098Re,David Crosby,274706,4uiPSRZnDBFAJM2XssOnp3,Your Own Ride,11,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.365,0.261,8,-12.924,1,0.0289,0.869,0.0142,0.116,0.153,93.77,274707,3
81,59zdhVoWxSoHMc74n098Re,David Crosby,274706,4uiPSRZnDBFAJM2XssOnp3,Your Own Ride,11,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.365,0.261,8,-12.924,1,0.0289,0.869,0.0142,0.116,0.153,93.77,274707,3
82,59zdhVoWxSoHMc74n098Re,David Crosby,274706,4uiPSRZnDBFAJM2XssOnp3,Your Own Ride,11,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.365,0.261,8,-12.924,1,0.0289,0.869,0.0142,0.116,0.153,93.77,274707,3
83,59zdhVoWxSoHMc74n098Re,David Crosby,274706,4uiPSRZnDBFAJM2XssOnp3,Your Own Ride,11,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.365,0.261,8,-12.924,1,0.0289,0.869,0.0142,0.116,0.153,93.77,274707,3
84,0YzrofLyUlORKLkH8AAMm9,Michael League,274706,4uiPSRZnDBFAJM2XssOnp3,Your Own Ride,11,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.365,0.261,8,-12.924,1,0.0289,0.869,0.0142,0.116,0.153,93.77,274707,3
85,0YzrofLyUlORKLkH8AAMm9,Michael League,274706,4uiPSRZnDBFAJM2XssOnp3,Your Own Ride,11,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.365,0.261,8,-12.924,1,0.0289,0.869,0.0142,0.116,0.153,93.77,274707,3
86,0YzrofLyUlORKLkH8AAMm9,Michael League,274706,4uiPSRZnDBFAJM2XssOnp3,Your Own Ride,11,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.365,0.261,8,-12.924,1,0.0289,0.869,0.0142,0.116,0.153,93.77,274707,3
87,0YzrofLyUlORKLkH8AAMm9,Michael League,274706,4uiPSRZnDBFAJM2XssOnp3,Your Own Ride,11,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.365,0.261,8,-12.924,1,0.0289,0.869,0.0142,0.116,0.153,93.77,274707,3
88,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,274706,4uiPSRZnDBFAJM2XssOnp3,Your Own Ride,11,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.365,0.261,8,-12.924,1,0.0289,0.869,0.0142,0.116,0.153,93.77,274707,3
89,0Sh2X6e3JerGnyEF0vDgbk,Becca Stevens,274706,4uiPSRZnDBFAJM2XssOnp3,Your Own Ride,11,2k4X2xsZKwxVBWUlZXGcuD,Here If You Listen,2018-10-26,album,0.365,0.261,8,-12.924,1,0.0289,0.869,0.0142,0.116,0.153,93.77,274707,3
